voc_externalratingcommentsid,Overall Negative,Overall Neutral,Overall Positive,Sentence Sentiment,Sentence Positive,Sentence Neutral,Sentence Negative,Target,Assessment,Sentence,Overall Sentiment Score,Document Sentiment
6AF777D4-1C05-EF11-9F89-000D3ABA505B,0.01,0.24,0.75,neutral,0.43,0.53,0.04,Ambiente,schön,"\nGENERAL: Nach vielen Hotel besuche egal in welcher Land können wir als eine große Familie nur eins sagen“ absolut freundlich sehr nette und immer hilfsbereite mitarbeitende im jeden Bereich egal was man braucht, Super großes Angebot im Restaurant Super schnelle Service am Tisch, mit oder ohne Alkohol alles was ein Herz begehrt an getränke, schönes und gepflegtes Hotel und Strand , mehrere pool‘s und ausreichend genug liegen, rund um die Uhr essen und trinken, absoluter Highlight für mich war nach Sonnenaufgang am strand wo die Cafés oder Bars geöffnet waren das Café Angebot auf einem kleinen Wägelchen für früh aufstehenden Gäste :) Daumen hoch für die Leistung.\nFOOD: Top Auswahl und alles sehr lecker, für jedem irgendwas dabei , Ambiente sehr schön und ausreichend genug Sitz Möglichkeit ist vorhanden.\nSPORT: Pools sauber und für jeden was dabei, Entertainment ist super egal für groß oder klein.\nLOCATION: Gepflegte anlage und strand, direkt am mehr. ",0.74,positive
C7633747-D205-EF11-9F89-000D3AB47452,0.3,0.16,0.54,neutral,0.2,0.7,0.1,Schlangen,lang,Die Schlangen beim Essen sind auch recht lang!!!,0.24,mixed
8800781D-32FA-EE11-A1FE-002248A3D3C7,0.01,0.08,0.92,positive,0.85,0.14,0.01,Strandurlaub,schönen,Alles vorhanden was man für einen schönen Strandurlaub braucht.,0.91,positive
96CC185F-B705-EF11-9F89-000D3ADD6772,0.05,0.33,0.62,positive,0.66,0.29,0.05,Piratenschiff,tolles,"\nGENERAL: Für einen All inclusive Urlaub, vor allem mit Kindern gut geeignet, viele Möglichkeiten der Betreuung und Animation, außerdem ein tolles, riesiges Piratenschiff im Wasser, welches allerdings, an 7/9 Tagen als wir da waren wegen Renovierung geschlossen hatte, stattdessen wurde eine Hüpfburg in der prallen Mittagssonne aufgebaut- die armen Kinder, oder Eltern ;) Einige Dinge sicherlich verbesserungsfähig, im Großen und Ganzen aber in Ordnung. ",0.57,positive
F8B83041-1BE4-EE11-904C-002248A3D195,0.74,0.23,0.03,neutral,0.04,0.66,0.29,Urlaubern,Ekelhaft,Dieses Abzocken von Urlaubern ist einfach nur noch Ekelhaft.,-0.71,negative
7A7A1466-9BE9-EE11-904C-0022489ED1EB,0.43,0.31,0.26,neutral,0.01,0.86,0.13,Gesamtbesichtigungspaket,teuer,Vor vier Jahren bezahlte ich für das Gesamtbesichtigungspaket noch rund 150 Euro (Abus Simbel ausgeklammert).,-0.17,mixed
097A8EF4-D105-EF11-9F89-0022489E0DA9,0.1,0.16,0.74,positive,0.99,0.01,0,Ausstattung,zweckmäßig,"Die Ausstattung war geschmackvoll und zweckmäßig, der Blick vom Balkon aufs Meer war traumhaft. ",0.64,mixed
0B85860C-23FA-EE11-A1FE-002248A2F5F4,0.02,0.17,0.81,neutral,0.09,0.87,0.05,Buffet,Abwechslungsreiche,\nFOOD: Abwechslungsreiche Buffet!,0.79,positive
E83000F2-34FA-EE11-A1FE-002248A3D195,0.33,0.05,0.62,negative,0,0.03,0.96,Ladenverkäufer,lästig,Die Ladenverkäufer sind sehr nervig und lästig.,0.29,mixed
813D47C6-4B05-EF11-9F89-6045BDDF0E33,0.01,0.13,0.86,positive,0.98,0.01,0,hotel,gute,"\nGENERAL: Seht gute hotel, zimmer sauber und schön, Bedienung super, garten und Pool sauber uns schön gepflegt. ",0.85,positive
CB82CCBC-ADF4-EE11-A1FD-002248A3D195,0,0.02,0.98,positive,0.99,0.01,0,Anlage,schön,Die Anlage ist sehr schön und das Essen vom Buffet ist sehr lecker.,0.98,positive
097A8EF4-D105-EF11-9F89-0022489E0DA9,0.1,0.16,0.74,negative,0.01,0.28,0.71,Musik,nicht unbedingt auf jüngeres Publikum ausgerichtet,Die Musik war nicht unbedingt auf jüngeres Publikum ausgerichtet.,0.64,mixed
E9C3BA74-47D7-EE11-904C-000D3A67B052,0,0.04,0.95,positive,0.95,0.04,0,Hotel,sauberes,HOTEL: Tolles familienfreundliches sauberes Hotel im Stile eines Clubs aber nicht überlaufen und gemütliche Atmosphäre,0.95,positive
72C50AB1-62D7-EE11-904C-000D3A67B052,0.18,0.17,0.65,positive,0.95,0.05,0,Anlage,schöne,HOTEL: Sehr schöne grosszügige Anlage.,0.47,mixed
75B610CB-9C05-EF11-9F89-000D3A692B3A,0.01,0.06,0.93,positive,0.93,0.06,0.01,Strandlage,gut,Strandlage ist sehr gut.,0.92,positive
BA016600-2BFA-EE11-A1FE-002248A2F5F4,0,0.03,0.96,positive,0.99,0.01,0,Hotel,wunderschön,"\nHOTEL: Das Hotel ist wunderschön, sehr sauber und gepflegt. ",0.96,positive
47736E77-B705-EF11-9F89-000D3AB03A02,0.06,0.25,0.68,neutral,0.01,0.86,0.13,Gesicht,erinnern,"An sein Gesicht konnte ich mich noch erinnern, jedoch nicht mehr an seinen Namen. ",0.62,mixed
0F36AAB8-4FD7-EE11-904C-000D3A67B052,0.83,0.16,0.01,negative,0,0.01,0.98,Bettwäsche,nicht gewechselt,Bettwäsche wurde nicht gewechselt und die Handtücher waren voller Flecken.,-0.82,negative
692E06A6-6BD7-EE11-904C-000D3A67B052,0.05,0.12,0.83,positive,0.98,0.02,0,Hotelanlage,große," HOTEL: Tolle, große, sehr saubere und gepflegte Hotelanlage. ",0.78,mixed
65A62ADE-4B05-EF11-9F89-0022489DE34D,0.07,0.14,0.79,positive,0.94,0.06,0,Gästebetreuung,präsent,"Alle Mitarbeiter sind sehr freundlich, die Gästebetreuung ist immer präsent und fragt ob alles in Ordnubg ist oder es an etwas fehlt. ",0.72,mixed
647A1466-9BE9-EE11-904C-0022489ED1EB,0.97,0.02,0,neutral,0.01,0.94,0.05,Reise group,unzufrieden,Wir buchen seit Jahren über Ihre Reise Group aber so etwas geht garnicht,-0.97,negative
A21FD1DE-44D7-EE11-904C-000D3A67B052,0.35,0.24,0.41,positive,0.55,0.43,0.02,Außenanlagen,gepflegt,Die Außenanlagen sind sehr gepflegt.,0.06,mixed
C63F124A-D205-EF11-9F89-000D3AB2FDDD,0.01,0.13,0.86,positive,0.98,0.01,0,garten,sauber,"\nGENERAL: Seht gute hotel, zimmer sauber und schön, Bedienung super, garten und Pool sauber uns schön gepflegt. ",0.85,positive
262AB1AF-3205-EF11-9F89-000D3AB55801,0.01,0.03,0.97,positive,0.94,0.05,0.01,Anlage,Schöne,\nGENERAL: Sehr Schöne Anlage ..,0.96,positive
D2EE4FCA-1C05-EF11-9F89-6045BDDF0E33,0.01,0.08,0.91,positive,0.83,0.16,0.01,Animationen,Fantastische,"\nGENERAL: Fantastische Animationen Serkan, der Animateur, machte den Aufenthalt unvergesslich. ",0.9,positive
6AC1903A-1BE4-EE11-904C-002248A3D3C7,0.56,0.26,0.18,neutral,0.02,0.82,0.16,Streik,bekannt,Dann wurde am Dienstag der Streik am Hamburger Flughafen bekannt.,-0.38,mixed
09B366DA-B2FF-EE11-9F89-6045BDDF0E33,0.01,0.13,0.87,positive,0.98,0.01,0,Animation,super,"\nSERVICE: Wurden sogut wie möglich Erfüllt\nROOM: Wir waren sehr zufrieden, Essen war sehr lecker und abwechslungsreich, Zimmer waren immer sauber, Animation war super, alle waren sehr nett und freundlich. ",0.86,positive
7C19DD52-AEFF-EE11-9F89-7C1E52217B47,0.01,0.04,0.95,positive,0.93,0.06,0.01,Fahrt,angenehm,Die Fahrt war aber sehr angenehm und ging schnell vorbei.,0.94,positive
BB455B82-32FA-EE11-A1FE-002248A3D195,0.01,0.19,0.8,positive,0.92,0.08,0.01,Strand,gepflegten,Es gibt einen schönen Garten und gepflegten Strand mit Liegen und Schirmen.,0.79,positive
CF9F6537-F105-EF11-9F89-0022489E0DA9,0.15,0.12,0.73,positive,0.98,0.02,0,Rollstuhlfahrer,gut,"\nGENERAL: Sehr schönes Hotel, sehr sauber und für Rollstuhlfahrer sehr gut geeignet barrierefrei. ",0.58,mixed
FAE953D2-44D7-EE11-904C-000D3A67B052,0.19,0.2,0.61,neutral,0.44,0.53,0.03,Nachfrage,Lieb,Einfach lieb nachfragen.,0.42,mixed
6D6A873E-4B05-EF11-9F89-7C1E52217B47,0.2,0.05,0.75,negative,0,0.04,0.96,Essen,kalt,Essen war überwiegend kalt .,0.55,mixed
E5FF3E4F-23FA-EE11-A1FE-002248A3D195,0.09,0.13,0.78,neutral,0.02,0.97,0.01,Nova mall,10 Minuten mit Taxi,Zur Nova Mall (Einkaufszentrum) 10 Minuten mit Taxi.,0.69,mixed
222E06A6-6BD7-EE11-904C-000D3A67B052,0.01,0.08,0.91,positive,0.95,0.04,0.01,Service,guter,HOTEL: Ein sehr guter Service.,0.9,positive
0177A6BC-9BF4-EE11-A1FD-002248A3D195,0.07,0.09,0.84,neutral,0.33,0.62,0.05,Empty,Empty,Zimmer .,0.77,mixed
346314DE-A9F4-EE11-A1FD-002248A2F5F4,0.22,0.15,0.63,positive,0.76,0.23,0.01,Hotel,guter,"\nHOTEL: Das Hotel liegt in guter Lage zum Strand mit schöner Strandpromenade, die zum Spazieren einlädt. ",0.41,mixed
A4BD98CA-6BD7-EE11-904C-000D3A67B052,0.11,0.15,0.74,negative,0.09,0.11,0.81,Bewertungen,super," HOTEL: Aufgrund der super Bewertungen waren wir erst skeptisch, ob alles so stimmt. ",0.63,mixed
E84AA944-3EFA-EE11-A1FE-002248A3D195,0.01,0.04,0.95,positive,0.95,0.05,0.01,Essen,lecker,Das Essen war abwechslungsreich und lecker.,0.94,positive
6AC1903A-1BE4-EE11-904C-002248A3D3C7,0.56,0.26,0.18,neutral,0.01,0.95,0.04,Checkin,früh,Meine Mutter war um 5:15 beim CheckIn in Hannover.,-0.38,mixed
7637DD72-1CFA-EE11-A1FE-0022489AE2FC,0.24,0.22,0.54,neutral,0.03,0.96,0.01,Poollandschaft,Augenweide,\nSPORT: Die Poollandschaft ist auch beim sechsten Mal eine Augenweide.,0.3,mixed
422F6467-D205-EF11-9F89-000D3AB2FDDD,0.06,0.25,0.68,positive,0.63,0.35,0.01,Urlaub,spitzenmäßig,"Dass mir der Urlaub dieses Mal auch wieder spitzenmäßig gefallen hat, liegt denke ich vor allem, an den netten Leute vor Ort.Wir haben bei Nursen an der Rezeption eingecheckt. ",0.62,mixed
097A8EF4-D105-EF11-9F89-0022489E0DA9,0.1,0.16,0.74,neutral,0.31,0.64,0.05,Bar,Unterhaltungsprogramme und Tanzmöglichkeiten,Abends gab es in der Bar immer Unterhaltungsprogramme und Tanzmöglichkeiten.,0.64,mixed
FAE953D2-44D7-EE11-904C-000D3A67B052,0.19,0.2,0.61,neutral,0.03,0.96,0.02,Safari,gut gebucht,Unsere 4 tägige Safari haben wir im Vorfeld aus Deutschland gebucht.,0.42,mixed
DC126A66-B705-EF11-9F89-6045BDDF439F,0.01,0.17,0.82,positive,0.76,0.23,0.01,Meer,warm,"Meer super warm, Pool willkommene Abkühlung, nicht zu heiß für Ausflüge",0.81,positive
89062C17-21FA-EE11-A1FE-002248A3D3C7,0.09,0.17,0.74,neutral,0.01,0.98,0.01,Getränke,vielfältig,Auch viele verschiedene Kaffee Tee und Saftsorten sind vorhanden.,0.65,mixed
1582BB81-3BFA-EE11-A1FE-0022489AE2FC,0.02,0.22,0.77,positive,0.89,0.09,0.01,Essen,Top,Essen ist immer Top gewesen und Abwechslungsreich.,0.75,positive
160DC39A-9DFF-EE11-9F89-000D3AB55801,0.03,0.2,0.77,positive,0.97,0.03,0,Personal,höflich,"Das Personal ist kompetent, höflich, hilfsbereit und jederzeit ist ein Ansprechpartner vor OrtDas Essen ist reichhaltig und abwechslungsreich Abendprogramm ist superHausriff klasse !!",0.74,positive
CA7B66DF-B0F4-EE11-A1FD-002248A2F5F4,0.42,0.17,0.41,neutral,0.05,0.93,0.02,Affen,Highlight,\nHOTEL: Ein Highlight in der Hotelanlage sind die Affen.,-0.01,mixed
3B5FD8B0-3205-EF11-9F89-6045BDDF0E33,0.04,0.29,0.67,positive,0.87,0.11,0.01,Paket,Rundumsorglos,"\nGENERAL: Rundumsorglos Paket, toller Service, nichts zu bemängeln. ",0.63,positive
F6B93960-9DFF-EE11-9F89-000D3AB55801,0.45,0.2,0.36,neutral,0.01,0.98,0.01,Angebote,vielfältig,Es wurden verschiedene Dinge wie Bogenschießen und Arobic angeboten.,-0.09,mixed
AED2997B-5BD7-EE11-904C-000D3A67B052,0,0.01,0.99,neutral,0.39,0.56,0.05,Hotel,positiv,HOTEL: Ich war jetzt 10 Tage in diesem Hotel und muss sagen es war so wie ich es mir vorgestellt hab.,0.99,positive
2E1900E4-48D7-EE11-904C-000D3A67B052,0,0.01,0.98,positive,0.98,0.01,0,Personal,nettes," HOTEL: Angenehme Atmosphäre, super nettes Personal, gute Zimmer, schöne Poolanlage, jedes Zimmer hat Balkon, abwechslungsreiches Buffet",0.98,positive
1562A83F-8305-EF11-9F89-0022489E0DA9,0.04,0.74,0.22,neutral,0.25,0.72,0.03,Strand,Fleißige,"Besonderen Dank an: Herrn Fahrettin , Soner der Fleißige vom Strand sowie an die Herrn Murat , Mehmet Ali Akca und Ali Gürcü.\nFOOD: - Große Auswahl, hat immer gut geschmeckt\nLOCATION: - Kurze Transferzeit- Direkt am Strand\nSERVICE: - Personal war sehr nett und freundlich\nROOM: - Geräumig- Täglich gereinigt und Minibar aufgefüllt",0.18,neutral
D4314338-8305-EF11-9F89-0022489E0DA9,0.05,0.33,0.62,positive,0.57,0.38,0.05,Zimmer,Geräumige,"Beim Essen musste man sich zumindest keine Sorgen um eine Infektion machen, alles frisch, eine gute Auswahl und sehr lecker.\nFOOD: Gute Auswahl, lecker, schön angerichtet, abwechslungsreich\nSPORT: immer eine Möglichkeit was zu unternehmen, Animation leistet tolle Arbeit\nLOCATION: Schöne Lage, nicht weit zum Strand, Shoppen direkt vor der Tür möglich\nSERVICE: Etwas aufdringlich, man muss nein sagen können\nROOM: Geräumige, moderne Zimmer",0.57,positive
ECC52714-1DFA-EE11-A1FE-002248A3D195,0.01,0.12,0.87,positive,0.99,0.01,0,Service,hervorragend,Der Service ist hervorragend.,0.86,positive
8FB32C6E-3EFA-EE11-A1FE-002248A2F5F4,0.33,0.21,0.46,neutral,0.02,0.91,0.07,Wir,negativ,"Es hiess: ""Haben wir nicht"". ",0.13,mixed
147D5377-B705-EF11-9F89-0022489CFF41,0.07,0.14,0.79,neutral,0.22,0.76,0.02,Kind,bedenkenlos,Da kann man bedenkenlos sein Kind mal für eine Stunde spielen lassen.,0.72,mixed
2ED03A3E-8305-EF11-9F89-7C1E52217B47,0.01,0.09,0.9,positive,0.96,0.04,0,Service,guter,"Abwechslungsreiches Essen, sehr gute Auswahl.\nFOOD: Vielfältige Auswahl, guter Service. ",0.89,positive
2C1657E6-1CFA-EE11-A1FE-002248A3D195,0.08,0.12,0.8,positive,0.63,0.35,0.02,Problemen,hilfreich,Sind jederzeit ansprechbar und helfen bei jeglichen Problemen.,0.72,mixed
7C5BB4E6-9C05-EF11-9F89-7C1E522142B7,0.34,0.27,0.39,neutral,0.02,0.74,0.24,Animateure,bemüht,"Manchmal sind die Animateure alleine am Pool, gibt sich zwar Mühe, aber die Gäste springen noch nicht so richtig an. ",0.05,mixed
0AE3920A-63D7-EE11-904C-000D3A67B052,0.01,0.02,0.98,positive,0.99,0,0,HOTEL,sauber,HOTEL: Sehr sauber sehr nettes personal rundum bin ich mit dem Aufenthalt sehr zufrieden gewesen.,0.97,positive
F6B93960-9DFF-EE11-9F89-000D3AB55801,0.45,0.2,0.36,negative,0,0.01,0.98,Plastikstühle,bequem,Der Balkon war leider sehr schattig und die Plastikstühle waren nicht sehr bequem.,-0.09,mixed
DC4C3871-26FA-EE11-A1FE-002248A3D195,0.01,0.24,0.75,positive,0.77,0.22,0.01,Hotel,gepflegtes,"\nHOTEL: gepflegtes Hotel mit zwei getrennten Gebäuden, in der Mitte ein großer Pool mit einem Snackbereich und Außenanimationsfläche.\nFOOD: Sehr gutes Essen im Hotel in Buffetform. ",0.74,positive
058A1C7F-9C05-EF11-9F89-000D3AB47452,0.1,0.16,0.74,negative,0.01,0.39,0.6,Balkontür,geräuschdämmend,"Schließt man die Balkontür, hört man aber fast nichts mehr. ",0.64,mixed
AED5228E-1BEF-EE11-904B-0022489EDBA9,0.39,0.21,0.4,negative,0.01,0.36,0.62,Bezeichnungen,unnötig und vermeidbar,Derartige übereinstimmende Bezeichnungen führen zu unnötigen und vermeidbaren Irritationen.,0.01,mixed
3CCE1CED-9C05-EF11-9F89-7C1E522142B7,0.03,0.21,0.76,neutral,0.4,0.54,0.07,Service,sehr groß geschrieben,Hier wird Service sehr groß geschrieben.,0.73,positive
75CC1B96-3BFA-EE11-A1FE-0022489EDBA9,0.06,0.2,0.75,positive,0.84,0.14,0.02,Aufenthalt,sehr angenehm,"FAZIT: Wir haben uns sehr wohl gefühlt und werden sehr gerne wieder kommen, mind. ",0.69,mixed
34C1903A-1BE4-EE11-904C-002248A3D3C7,0.72,0.2,0.08,negative,0.01,0.32,0.66,Hotel,unzufriedenstellend,"Anstatt in unser Endhotel zu kommen, wurden wir nochmal für einen Tag zwischengeparkt in einem Hotel 10min entfernt ! ",-0.64,mixed
72AE03D1-6BD7-EE11-904C-000D3A67B052,0.02,0.17,0.82,positive,0.84,0.15,0.01,Strand,schönen," HOTEL: Das Anemos Hotel vereint edles Ambiente, einen sehr schönen Strand und gutes Essen. ",0.8,positive
C2DADF4B-50D7-EE11-904C-000D3A67B052,0.4,0.26,0.34,positive,0.62,0.32,0.06,?brahim,positiv,dank ?brahim hatten wir sehr viel Frauede und Spaß.,-0.06,mixed
6E6ACA6E-3EFA-EE11-A1FE-0022489EDBA9,0.86,0.13,0.01,neutral,0.01,0.52,0.47,Volleyballfelder,ungeeignet,"Obwohl es zwei Volleyball Felder gibt, wird lediglich jenes benutzt, was zwischen den Liegen und dem Meer liegt und die Sonnengäste regelmäßig gefährdet.",-0.85,negative
79B18689-AAFF-EE11-9F89-000D3AB55801,0.01,0.06,0.93,positive,0.83,0.16,0.01,Strand,wunderbaren,\nGENERAL: Das Hotel hat einen wunderbaren Strand.,0.92,positive
9C3820A3-9EF4-EE11-A1FD-000D3A6834B4,0.02,0.16,0.82,neutral,0.34,0.63,0.02,Hotel,Sehr geeignet,\nHOTEL: Für uns sehr geeignet.,0.8,positive
476C51B1-2BFA-EE11-A1FE-0022489EDBA9,0.01,0.32,0.66,positive,0.61,0.37,0.02,Team,freundlich,"Mit Sicherheit ein weiteres Alleinstellungsmerkmal des Arum Barut Collection.\nSPORT: Das Team der Animation, des Kidsclubs und des Activity Bereiches waren alle super freundlich und motiviert. ",0.65,positive
6DC50AB1-62D7-EE11-904C-000D3A67B052,0.47,0.13,0.39,neutral,0.23,0.66,0.11,Hotel,etwas in die Jahre gekommen," HOTEL: Es ist etwas in die Jahre gekommen was das aussehen angeht, aber wir haben nichts defektes gesehen.",-0.08,mixed
2F52BCCB-9C05-EF11-9F89-000D3ABA955D,0.01,0.04,0.95,positive,0.99,0.01,0,Zimmer,sauber,"\nGENERAL: Essen ist top, Zimmer sauber und geräumig, Animation sehr unterhaltsam ???? War alleine vor Ort und habe mich sehr sicher und aufgehoben gefühlt. ",0.94,positive
593C78DA-A6FF-EE11-9F89-6045BDDF0E33,0.28,0.36,0.36,neutral,0.28,0.68,0.04,Ich,überraschen,Ich lasse mich überraschen.,0.08,mixed
72F2137C-2DFA-EE11-A1FE-002248A3DC4F,0.15,0.16,0.69,positive,0.71,0.27,0.02,Betten,gut,Wir haben in den Betten sehr gut geschlafen.,0.54,mixed
D8B33626-F105-EF11-9F89-6045BDDF0E33,0.01,0.17,0.82,positive,0.76,0.23,0.01,Abkühlung,willkommene,"Meer super warm, Pool willkommene Abkühlung, nicht zu heiß für Ausflüge",0.81,positive
9D3D2413-2DFA-EE11-A1FE-002248A3D195,0,0.01,0.99,positive,0.98,0.01,0.01,Empfehlung,positiv,Empfehlenswert.,0.99,positive
71CADD62-3BFA-EE11-A1FE-0022489AE2FC,0.01,0.12,0.87,neutral,0.19,0.79,0.02,Erfüllung,positiv,Alle sind stets um die Erfüllung jeglicher Wünsche bemüht.,0.86,positive
AAEB2D53-50D7-EE11-904C-000D3A67B052,0.02,0.06,0.92,positive,0.96,0.03,0.01,Hotel,sauber," HOTEL: Bei uns war das Hotel sehr sauber und schön ebenso die Zimmer, da jeden Tag alles sauber gemacht wurde konnte man sich nicht beschweren. ",0.9,positive
9858EDB4-2DFA-EE11-A1FE-002248A2F5F4,0.99,0.01,0,negative,0,0.01,0.99,Zimmer,ok,"\nHOTEL: Hotel war gut, Zimmer war ok, Lage eher schlecht über der Trafostation und das für eine teure Juniorsuite. ",-0.99,negative
748910C9-9AD3-EE11-9079-002248A3105C,0.79,0.2,0.01,neutral,0.03,0.67,0.3,Frühbucher,nicht animieren,So kann man keine Frühbucher animieren.,-0.78,negative
2C1657E6-1CFA-EE11-A1FE-002248A3D195,0.08,0.12,0.8,positive,0.98,0.02,0,Lage,gute,Die Aktivitäten im Hotel waren ebenfalls sehr gut\nLOCATION: Das Hotel hat eine sehr gute Lage.,0.72,mixed
AF64A71F-1DFA-EE11-A1FE-0022489EDBA9,0.01,0.18,0.81,positive,0.71,0.27,0.02,Lage,ruhiger,"< er macht das wirklich gut!\nLOCATION: In unmittelbarer Nachbarschaft zum Nachbarhotel Alaya (mitnutzbar) , ansonsten 10 Minuten vom Flughafen Marsa Alam in ruhiger Lage unmittelbar an der Coraya Bucht ( eigener, sehr angenehmer Zugang zum Meer ohne Treppen ).",0.8,positive
541E964E-2BFA-EE11-A1FE-002248A2F5F4,0.01,0.16,0.83,positive,0.83,0.15,0.02,Hotel,schön,\nHOTEL: Das Hotel ist sehr sehr schön!,0.82,positive
6E0A01CC-9AD3-EE11-9079-000D3ADC003D,0,0.08,0.92,positive,0.98,0.01,0,hotel,satisfied,We chose the hotel ourselves and were extremely satisfied.,0.92,positive
561350E5-3EFA-EE11-A1FE-002248A3D195,0.79,0.19,0.02,negative,0.04,0.35,0.61,Zimmer,Wasserschaden,"Wasserschaden im Zimmer, teilweise unfreundliches Personal, lauwarmes Essen, zu wenig Hochstühle...\nFOOD: Gute Auswahl an Gerichten, leider teilweise nur lauwarm.\nSPORT: Poolanlage schön, jedoch kein Kinderpool oder Spielplatz.\nLOCATION: Das Hotel liegt zentral in Santa Ponsa. ",-0.77,negative
3AE0C37A-47D7-EE11-904C-000D3A67B052,0,0,1,positive,1,0,0,Lage,tolle," HOTEL: Wunderschöne Anlage und tolle Lage, alles sehr sauber, alle Mitarbeiter total freundlich und kompetent - einfach perfekt!",1,positive
C36D7356-47D7-EE11-904C-000D3A67B052,0.46,0.05,0.5,positive,0.99,0.01,0,Anlage,Super," HOTEL: Super Anlage, super sauber, toller Strandbereich, Essen absolute Sparmaßnahmen. ",0.04,mixed
5FD6450D-6CD7-EE11-904C-000D3A67B052,0.01,0.07,0.92,positive,0.96,0.04,0,Anlage,gepflegte,HOTEL: Sehr schöne und gepflegte Anlage.,0.91,positive
87B945A0-32FA-EE11-A1FE-0022489EDBA9,0.01,0.08,0.91,positive,0.84,0.15,0.01,Matratzen,gut,\nSERVICE: Die Mitarbeiter sind freundlich und immer bemüht für den Gast.\nROOM: Zimmer sind gut ausgestattet und Matratzen sind auch gut.,0.9,positive
50786F27-6CD7-EE11-904C-000D3A67B052,0.01,0.06,0.94,positive,0.99,0.01,0,Personal,nettes,Sehr nettes Personal.,0.93,positive
464841F4-34FA-EE11-A1FE-0022489AE2FC,0.79,0.18,0.03,neutral,0.16,0.8,0.03,Rezeption,bemüht zu helfen,"Nur Name und Email Adresse…- Rezeption ist stets bemüht zu helfen, durchdenken vieles aber einfach nicht. ",-0.76,negative
B5E98ADC-9CF4-EE11-A1FD-002248A2F5F4,0.01,0.07,0.92,positive,0.98,0.01,0,Hotel,gut,"\nHOTEL: Hotel ist sehr gut, Service wie immer top, Zimmer sind vollkommen ausreichend und schön eingerichtet. ",0.91,positive
8A321AE5-36FA-EE11-A1FE-0022489AE2FC,0.01,0.19,0.8,neutral,0.1,0.84,0.07,Rezeption,hilfreich,An der Rezeption wurde ich von Ömer unterstützt und es blieben keine Fragen offen.,0.79,positive
A8C3AF5F-23FA-EE11-A1FE-002248A2F5F4,0.06,0.16,0.79,neutral,0.27,0.71,0.01,Altersgruppen,geeignet für alle,Geeignet für alle Altersgruppen.,0.73,positive
9DB7963A-2CFA-EE11-A1FE-0022489EDBA9,0.17,0.18,0.65,positive,0.89,0.1,0.01,Crêpes,lecker,Auch die Crêpes beim Frühstück sind lecker.,0.48,mixed
53FA90C3-4B05-EF11-9F89-0022489CFF41,0.04,0.74,0.22,neutral,0.25,0.72,0.03,Personal,nett,"Besonderen Dank an: Herrn Fahrettin , Soner der Fleißige vom Strand sowie an die Herrn Murat , Mehmet Ali Akca und Ali Gürcü.\nFOOD: - Große Auswahl, hat immer gut geschmeckt\nLOCATION: - Kurze Transferzeit- Direkt am Strand\nSERVICE: - Personal war sehr nett und freundlich\nROOM: - Geräumig- Täglich gereinigt und Minibar aufgefüllt",0.18,neutral
691D67D9-4B05-EF11-9F89-000D3AB55801,0.01,0.03,0.97,neutral,0.35,0.5,0.15,Erholung,sehr geeignet,"Wir sind als Pärchen angereist um uns zu erholen , dafür war es sehr geeignet, wobei es auch viele sportliche Aktivitäten gab , falls doch mal Langeweile aufkommt. ",0.96,positive
0A518DF8-A6FF-EE11-9F89-6045BDDF0E33,0.01,0.14,0.85,positive,0.54,0.44,0.02,Programm,spannendes,Die Animation bietet abwechslungsreiches und spannendes Programm.,0.84,positive
71C1903A-1BE4-EE11-904C-002248A3D3C7,0.61,0.17,0.22,positive,0.64,0.3,0.05,Geld,negativ,Dieser war glücklicherweise gratis und wir hatten somit keine zusätzlichen Kosten.Wir haben unser Geld nie mehr gesehen und die Rückmeldung bzw.,-0.39,mixed
C3D0F7CA-8205-EF11-9F89-7C1E52217B47,0.01,0.22,0.77,positive,0.92,0.07,0.01,Urlaub,entspannter,"\nGENERAL: Ein sehr schöner, entspannter Urlaub in familliäre Atmosphäre..",0.76,positive
